state_alpha,commodity_desc,year,Unnamed: 0,watershed_desc,begin_code,state_ansi,county_ansi,county_name,county_code,watershed_code,end_code,state_fips_code,asd_code,asd_desc,zip_5,country_code,week_ending,value,region_desc,congr_district_code
KS,SORGHUM,2007,35179.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,77.0,,
KS,SORGHUM,2012,139928.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,48.2,,
KS,SORGHUM,2017,242077.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,90.4,,
KS,SORGHUM,2018,242055.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,116.0,,
KS,SOYBEANS,2002,30475.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,33.0,,
KS,SOYBEANS,2007,35256.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,39.7,,
KS,SOYBEANS,2012,140589.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,29.8,,
KS,SOYBEANS,2017,242775.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,43.0,,
KS,SOYBEANS,2018,242769.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,68.0,,
KS,SUGARBEETS,2002,30487.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,,,
KS,SWEET CORN,2018,252448.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,137.0,,
KS,TOBACCO,2002,30605.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,,,
KS,TOMATOES,2018,252738.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,20.0,,
KS,WHEAT,2002,30722.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,32.6,,
KS,WHEAT,2007,35472.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,41.4,,
KS,WHEAT,2012,141642.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,40.0,,
KS,WHEAT,2017,243815.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,48.7,,
KS,WHEAT,2018,243766.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,60.0,,
KY,BARLEY,2002,31248.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,64.2,,
KY,BARLEY,2007,36245.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,37.6,,
KY,BARLEY,2012,145406.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,,,
KY,BARLEY,2017,253717.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,80.9,,
KY,BEANS,2002,31255.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,,,
KY,BEANS,2012,145453.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,,,
KY,CORN,2002,31356.5,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,107.6,,
KY,CORN,2007,36369.5,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,72.60000000000001,,
KY,CORN,2012,146506.5,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,43.199999999999996,,
KY,CORN,2017,254737.5,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,173.65,,
KY,CORN,2018,254697.5,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,207.0,,
KY,HAY,2002,31642.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,2.25,,
KY,HAY,2007,36670.5,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,1.65,,
KY,HAY,2012,147655.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,2.4,,
KY,HAY,2017,255518.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,2.9,,
KY,HAYLAGE,2002,31801.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,4.75,,
KY,HAYLAGE,2007,36860.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,3.0,,
KY,HAYLAGE,2012,148420.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,3.1,,
KY,HAYLAGE,2017,256216.5,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,4.3,,
KY,LETTUCE,2018,267514.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,100.0,,
KY,OATS,2002,31860.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,53.6,,
KY,OATS,2007,36943.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,55.7,,
KY,OATS,2012,148765.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,69.1,,
KY,OATS,2017,256538.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,69.7,,
KY,PEANUTS,2012,148856.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,,,
KY,POTATOES,2002,32564.5,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,190.8,,
KY,POTATOES,2018,268147.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,300.0,,
KY,SORGHUM,2002,31937.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,76.3,,
KY,SORGHUM,2007,37002.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,81.8,,
KY,SORGHUM,2012,149267.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,63.5,,
KY,SORGHUM,2017,256867.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,94.0,,
KY,SOYBEANS,2002,32009.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,32.6,,
KY,SOYBEANS,2007,37080.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,27.0,,
KY,SOYBEANS,2012,149900.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,38.5,,
KY,SOYBEANS,2017,257505.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,53.5,,
KY,SOYBEANS,2018,257499.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,62.0,,
KY,SWEET CORN,2018,268485.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,100.0,,
KY,TOBACCO,2002,32098.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,,,
KY,TOBACCO,2007,37175.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,,,
KY,TOBACCO,2012,150808.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,,,
KY,TOBACCO,2017,258259.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,,,
KY,TOMATOES,2018,268885.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,273.0,,
KY,WHEAT,2002,32175.5,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,,,
KY,WHEAT,2007,37257.5,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,,,
KY,WHEAT,2012,151431.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,61.4,,
KY,WHEAT,2017,258835.0,,0.0,21.0,,,,0.0,0.0,21.0,,,,9000.0,,76.3,,
MA,BARLEY,2002,37135.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,BARLEY,2012,181094.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,BARLEY,2017,317682.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,34.9,,
MA,BEANS,2002,37145.5,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,BEANS,2007,43668.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,BEANS,2012,181188.5,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,BEANS,2017,317757.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,9.8,,
MA,BEANS,2018,317768.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,20.0,,
MA,CORN,2002,37201.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,CORN,2007,43727.5,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,19.8,,
MA,CORN,2012,181893.5,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,81.85,,
MA,CORN,2017,318460.5,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,CORN,2018,318453.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,29.0,,
MA,HAY,2002,37363.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,2.1,,
MA,HAY,2007,43901.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,1.85,,
MA,HAY,2012,182833.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,1.3,,
MA,HAY,2017,319236.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,1.95,,
MA,HAYLAGE,2002,37478.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,8.1,,
MA,HAYLAGE,2007,44000.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,6.4,,
MA,HAYLAGE,2012,183326.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,3.7,,
MA,HAYLAGE,2017,319851.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,4.4,,
MA,LETTUCE,2018,330220.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,217.0,,
MA,OATS,2002,37541.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,45.0,,
MA,OATS,2007,44057.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,OATS,2012,183589.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,76.0,,
MA,OATS,2017,320156.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,72.8,,
MA,POTATOES,2002,38046.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,POTATOES,2018,330798.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,SOYBEANS,2002,37558.5,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,SOYBEANS,2007,44079.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,42.6,,
MA,SOYBEANS,2012,183791.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,43.6,,
MA,SOYBEANS,2017,320310.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,50.1,,
MA,SWEET CORN,2018,331078.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,156.0,,
MA,TOBACCO,2002,37601.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,TOBACCO,2007,44118.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,TOBACCO,2012,184074.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,TOBACCO,2017,320624.5,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,TOMATOES,2018,331341.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,108.0,,
MA,WHEAT,2002,37614.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,WHEAT,2007,44144.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,16.5,,
MA,WHEAT,2012,184227.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,,,
MA,WHEAT,2017,320775.0,,0.0,25.0,,,,0.0,0.0,25.0,,,,9000.0,,29.3,,
MD,BARLEY,2002,35483.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,83.8,,
MD,BARLEY,2007,41592.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,91.0,,
MD,BARLEY,2012,171699.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,86.1,,
MD,BARLEY,2017,300750.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,91.1,,
MD,BEANS,2002,35494.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,17.8,,
MD,BEANS,2017,300789.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,,,
MD,BEANS,2018,300806.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,30.0,,
MD,CORN,2002,35615.5,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,45.550000000000004,,
MD,CORN,2007,41724.5,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,55.150000000000006,,
MD,CORN,2012,172706.5,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,64.95,,
MD,CORN,2017,301778.5,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,168.5,,
MD,CORN,2018,301750.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,111.0,,
MD,HAY,2002,35873.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,2.4,,
MD,HAY,2007,41983.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,2.2,,
MD,HAY,2012,173585.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,2.55,,
MD,HAY,2017,302704.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,3.3499999999999996,,
MD,HAY & HAYLAGE,2018,302928.5,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,3.45,,
MD,HAYLAGE,2002,36065.5,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,5.95,,
MD,HAYLAGE,2007,42143.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,5.85,,
MD,HAYLAGE,2012,174408.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,6.25,,
MD,HAYLAGE,2017,303466.5,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,6.8,,
MD,LETTUCE,2018,315474.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,200.0,,
MD,OATS,2002,36159.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,61.2,,
MD,OATS,2007,42237.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,65.2,,
MD,OATS,2012,174757.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,65.4,,
MD,OATS,2017,303845.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,59.3,,
MD,PEANUTS,2012,174800.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,,,
MD,POTATOES,2002,36891.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,258.5,,
MD,POTATOES,2018,316087.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,357.0,,
MD,SORGHUM,2002,36185.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,50.75,,
MD,SORGHUM,2007,42276.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,44.3,,
MD,SORGHUM,2012,175230.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,56.0,,
MD,SORGHUM,2017,304273.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,,,
MD,SOYBEANS,2002,36254.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,23.0,,
MD,SOYBEANS,2007,42351.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,28.9,,
MD,SOYBEANS,2012,175832.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,45.5,,
MD,SOYBEANS,2017,304914.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,51.8,,
MD,SOYBEANS,2018,304908.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,52.0,,
MD,SWEET CORN,2018,316397.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,129.0,,
MD,TOBACCO,2002,36293.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,,,
MD,TOBACCO,2007,42395.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,,,
MD,TOBACCO,2012,176256.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,,,
MD,TOBACCO,2017,305280.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,,,
MD,TOMATOES,2018,316744.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,60.0,,
MD,WHEAT,2002,36378.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,71.7,,
MD,WHEAT,2007,42467.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,64.2,,
MD,WHEAT,2012,176840.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,65.9,,
MD,WHEAT,2017,305864.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,72.2,,
MD,WHEAT,2018,305823.0,,0.0,24.0,,,,0.0,0.0,24.0,,,,9000.0,,71.0,,
ME,BARLEY,2002,34198.5,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,,,
ME,BARLEY,2007,39965.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,63.4,,
ME,BARLEY,2012,163958.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,53.3,,
ME,BARLEY,2017,285871.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,76.4,,
ME,BEANS,2002,34212.5,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,,,
ME,BEANS,2007,39974.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,9.1,,
ME,BEANS,2012,164094.5,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,,,
ME,BEANS,2017,285990.5,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,,,
ME,BEANS,2018,286017.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,25.0,,
ME,CORN,2002,34272.5,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,16.7,,
ME,CORN,2007,40040.5,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,128.2,,
ME,CORN,2012,164782.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,120.2,,
ME,CORN,2017,286745.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,,,
ME,CORN,2018,286708.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,175.0,,
ME,HAY,2002,34504.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,1.6,,
ME,HAY,2007,40224.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,1.85,,
ME,HAY,2012,165669.5,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,1.6,,
ME,HAY,2017,287478.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,1.6,,
ME,HAYLAGE,2002,34632.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,6.25,,
ME,HAYLAGE,2007,40354.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,6.3,,
ME,HAYLAGE,2012,166353.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,5.2,,
ME,HAYLAGE,2017,288273.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,,,
ME,LETTUCE,2018,298231.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,450.0,,
ME,OATS,2002,34752.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,84.8,,
ME,OATS,2007,40464.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,71.2,,
ME,OATS,2012,166908.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,64.3,,
ME,OATS,2017,288799.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,63.6,,
ME,POTATOES,2002,35271.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,277.9,,
ME,POTATOES,2018,298978.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,351.0,,
ME,SORGHUM,2012,166967.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,,,
ME,SORGHUM,2017,288910.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,67.0,,
ME,SOYBEANS,2002,34767.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,36.2,,
ME,SOYBEANS,2007,40492.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,29.5,,
ME,SOYBEANS,2012,167187.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,40.9,,
ME,SOYBEANS,2017,289111.5,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,,,
ME,SWEET CORN,2018,299262.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,240.0,,
ME,TOBACCO,2012,167240.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,,,
ME,TOMATOES,2018,299521.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,216.0,,
ME,WHEAT,2002,34802.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,48.1,,
ME,WHEAT,2007,40533.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,54.2,,
ME,WHEAT,2012,167474.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,,,
ME,WHEAT,2017,289374.0,,0.0,23.0,,,,0.0,0.0,23.0,,,,9000.0,,45.25,,
MI,BARLEY,2002,38212.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,40.7,,
MI,BARLEY,2007,45074.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,,,
MI,BARLEY,2012,188191.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,44.1,,
MI,BARLEY,2017,332384.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,,,
MI,BEANS,2002,38277.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,18.8,,
MI,BEANS,2007,45134.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,16.5,,
MI,BEANS,2012,188555.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,16.8,,
MI,BEANS,2017,332779.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,18.8,,
MI,BEANS,2018,332813.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,22.0,,
MI,CORN,2002,38412.5,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,66.35000000000001,,
MI,CORN,2007,45275.5,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,70.1,,
MI,CORN,2012,189637.5,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,76.60000000000001,,
MI,CORN,2017,333953.5,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,81.1,,
MI,CORN,2018,333893.5,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,108.0,,
MI,HAY,2002,38713.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,1.8,,
MI,HAY,2007,45577.5,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,2.25,,
MI,HAY,2012,190804.5,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,1.6,,
MI,HAY,2017,335037.5,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,2.0,,
MI,HAY & HAYLAGE,2018,335273.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,7.5,,
MI,HAYLAGE,2002,38909.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,6.95,,
MI,HAYLAGE,2007,45777.5,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,8.0,,
MI,HAYLAGE,2012,191546.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,5.1,,
MI,HAYLAGE,2017,335851.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,6.75,,
MI,LETTUCE,2018,351391.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,350.0,,
MI,OATS,2002,39115.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,61.5,,
MI,OATS,2007,45975.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,54.0,,
MI,OATS,2012,192183.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,56.4,,
MI,OATS,2017,336566.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,60.3,,
MI,POTATOES,2002,40430.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,255.7,,
MI,POTATOES,2018,352268.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,368.0,,
MI,SORGHUM,2002,39151.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,,,
MI,SORGHUM,2007,46015.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,,,
MI,SORGHUM,2012,192483.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,,,
MI,SORGHUM,2017,336929.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,150.5,,
MI,SORGHUM,2018,336921.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,128.0,,
MI,SOYBEANS,2002,39225.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,39.8,,
MI,SOYBEANS,2007,46097.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,42.1,,
MI,SOYBEANS,2012,193139.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,42.4,,
MI,SOYBEANS,2017,337615.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,47.2,,
MI,SOYBEANS,2018,337609.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,60.0,,
MI,SUGARBEETS,2002,39287.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,,,
MI,SUGARBEETS,2007,46153.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,23.0,,
MI,SUGARBEETS,2012,193346.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,29.2,,
MI,SUGARBEETS,2017,337833.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,,,
MI,SWEET CORN,2018,352663.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,113.0,,
MI,TOMATOES,2018,353014.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,736.0,,
MI,WHEAT,2002,39383.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,65.7,,
MI,WHEAT,2007,46243.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,60.3,,
MI,WHEAT,2012,194093.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,71.5,,
MI,WHEAT,2017,338664.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,76.6,,
MI,WHEAT,2018,338636.0,,0.0,26.0,,,,0.0,0.0,26.0,,,,9000.0,,91.0,,
MN,BARLEY,2002,40799.0,,0.0,27.0,,,,0.0,0.0,27.0,,,,9000.0,,40.5,,
